Season,Month,Year,MuncipalityCd,Establishment,LicenseNumber,VGTCount,AmoutPlayed,AmountWon,NetWager,FundsIn,FundsOut,NTI,NTITaxRate,StateShare,MuncipalityShare,NetWagePerMachine
Winter,2,2018,2,Pinnacle Limited Partnership,120702132,5,125520.78,113375.98,12144.8,44961,32816.25,12144.75,3643.44,3036.2,607.24,2428.96
Winter,2,2017,2,RSP Entertainment Corp.,120706846,3,120459.09,108245.01,12214.08,34483,22268.92,12214.08,3664.29,3053.58,610.71,4071.36
Winter,2,2017,2,"COFFEY RESTAURANTS, INC.",150701571,5,128492.5,116265.64,12226.86,41723,29496.14,12226.86,3668.12,3056.77,611.35,2445.372
Winter,2,2017,3,"Mama Lee's Sandbar, Inc",120707734,5,158561,146319.61,12241.39,55814,43572.63,12241.37,3672.44,3060.37,612.07,2448.278
Winter,2,2015,2,"Kerby-Springfield, Inc.",120703892,3,148658.65,136199.74,12458.91,46407,33948.09,12458.91,3737.71,3114.76,622.95,4152.97
Winter,2,2014,2,Pinnacle Limited Partnership,120702132,5,128967.12,116488.65,12478.47,42089,29611.09,12477.91,3743.44,3119.54,623.9,2495.694
Winter,2,2016,2,"ALWAYS AFTER 5, INC.",140700460,5,173462.38,160917.47,12544.91,58420,45875.09,12544.91,3763.56,3136.3,627.26,2508.982
Winter,2,2017,2,"Illinois Tap, Inc.",120702086,5,121104.08,108552.81,12551.27,42303,29751.72,12551.28,3765.48,3137.9,627.58,2510.254
Winter,2,2015,2,Pinnacle Limited Partnership,120702132,5,170275.04,157721.62,12553.42,50518,37964.58,12553.42,3766.07,3138.39,627.68,2510.684
Winter,2,2018,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,157527.85,144838.79,12689.06,52139,39449.94,12689.06,3806.74,3172.28,634.46,3172.265
Winter,2,2017,2,"RKR Clubs, LLC",120704798,4,170514.06,157791.1,12722.96,49061,36338.04,12722.96,3816.94,3180.79,636.15,3180.74
Winter,2,2016,3,"Sporton, Incorporated",140703570,4,133586.8,120834.58,12752.22,45571,32818.78,12752.22,3825.74,3188.12,637.62,3188.055
Winter,2,2017,3,LAKE SPRINGFIELD TAVERN INC.,130702247,4,126942.47,114137.24,12805.23,36191,23385.66,12805.34,3841.63,3201.36,640.27,3201.3075
Winter,2,2015,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,178127.1,165285.79,12841.31,52141,39299.73,12841.27,3852.43,3210.36,642.07,2568.262
Winter,2,2014,2,Springfield Columbus Home Association,120702082,5,196952.23,184084.94,12867.29,59896,47028.6,12867.4,3860.27,3216.9,643.37,2573.458
Winter,2,2016,3,"DRINK-EM UP, INC.",150701848,5,121741.84,108823.67,12918.17,43136,30217.83,12918.17,3875.53,3229.61,645.92,2583.634
Winter,2,2018,3,"Mama Lee's Sandbar, Inc",120707734,5,148858.94,135922.82,12936.12,44639,31703.12,12935.88,3880.87,3234.06,646.81,2587.224
Winter,2,2017,3,"Sporton, Incorporated",140703570,4,121842.86,108890.78,12952.08,38047,25095.8,12951.2,3885.42,3237.85,647.57,3238.02
Winter,2,2015,2,Joe's Italian Resturant Inc.,140700168,3,145061.71,132091.48,12970.23,57099,44128.77,12970.23,3891.1,3242.59,648.51,4323.41
Winter,2,2016,2,Harvey & Glenn Inc.,120706657,5,184319.75,171306.06,13013.69,64450,51436.31,13013.69,3904.11,3253.42,650.69,2602.738
Winter,2,2018,2,STANKS INC.,130702114,5,119988.07,106910.97,13077.1,43112,30034.9,13077.1,3923.17,3269.31,653.86,2615.42
Winter,2,2016,2,L & O Inc.,120711584,5,99631.47,86548.83,13082.64,25323,12240.36,13082.64,3924.81,3270.68,654.13,2616.528
Winter,2,2015,2,"Illinois Tap, Inc.",120702086,5,119662.17,106487.13,13175.04,39423,26247.96,13175.04,3952.58,3293.82,658.76,2635.008
Winter,2,2014,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,169767.49,156550.51,13216.98,51794,38576.97,13217.03,3965.12,3304.26,660.86,3304.245
Winter,2,2016,2,"EVANS RECREATION, LLC",140704357,5,138098.45,124858.37,13240.08,41876,28635.87,13240.13,3972.04,3310.03,662.01,2648.016
Winter,2,2016,3,"Blue Grouch, Inc.",120706580,5,239568.89,226256.58,13312.31,79556,66243.42,13312.58,3993.82,3328.19,665.63,2662.462
Winter,2,2017,2,Dicks Saloon Inc.,150700988,5,155391.86,142079.52,13312.34,47435,34122.66,13312.34,3993.73,3328.11,665.62,2662.468
Winter,2,2016,2,Frank Westwood,140701112,5,141757.7,128407.59,13350.11,46176,32825.89,13350.11,4005.13,3337.61,667.52,2670.022
Winter,2,2015,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,188481.32,175086.14,13395.18,58967,45572.07,13394.93,4018.51,3348.76,669.75,2679.036
Winter,2,2017,2,"MELODY TIMES, INC.",150702470,5,187117.9,173703.99,13413.91,69417,56003.09,13413.91,4024.25,3353.55,670.7,2682.782
Winter,2,2018,2,"COFFEY RESTAURANTS, INC.",150701571,5,257375.17,243877.04,13498.13,78832,65333.86,13498.14,4049.49,3374.58,674.91,2699.626
Winter,2,2014,2,Heather J Wise,120707011,4,130879.86,117273.88,13605.98,49168,35562.21,13605.79,4081.82,3401.52,680.3,3401.495
Winter,2,2018,2,KANA3 INC,120710600,5,156118.16,142500.13,13618.03,48379,34760.87,13618.13,4085.46,3404.55,680.91,2723.606
Winter,2,2018,1,Donnita Inc.,140703761,5,156443.77,142809.23,13634.54,48452,34817.71,13634.29,4090.38,3408.65,681.73,2726.908
Winter,2,2017,2,Canal Corporation,140701104,5,206363.03,192604.95,13758.08,66788,53029.89,13758.11,4127.47,3439.56,687.91,2751.616
Winter,2,2017,2,"Capitol Show-Mes, Inc.",120711161,5,191343.51,177555.06,13788.45,60094,46307.56,13786.44,4135.97,3446.64,689.33,2757.69
Winter,2,2014,2,Harvey & Glenn Inc.,120706657,4,199636.9,185827.2,13809.7,57803,43993.3,13809.7,4143,3452.5,690.5,3452.425
Winter,2,2016,3,Crows Mill LLC,120706464,5,135032.66,121127.53,13905.13,51471,37565.61,13905.39,4171.71,3476.43,695.28,2781.026
Winter,2,2016,3,BSJ Incorporated,120711751,5,162304.87,148308.46,13996.41,59677,45680.66,13996.34,4199,3499.17,699.83,2799.282
Winter,2,2013,3,"HARRY's ADULT DAYCARE, INC.",120705207,5,207259.75,193254.24,14005.51,41906,27900.49,14005.51,4201.66,3501.39,700.27,2801.102
Winter,2,2017,3,BSJ Incorporated,120711751,5,195634.97,181613.74,14021.23,61890,47868.77,14021.23,4206.4,3505.33,701.07,2804.246
Winter,2,2015,2,DIRTY SOUTH INC.,120709093,4,148164.48,134098.35,14066.13,61162,47095.89,14066.11,4219.87,3516.56,703.31,3516.5325
Winter,2,2016,2,Karen Bentley,120705284,5,115058.15,100916.47,14141.68,36844,22702.32,14141.68,4242.59,3535.49,707.1,2828.336
Winter,2,2014,2,"The Other Wright, Inc.",120702100,4,127089.07,112908.37,14180.7,40398,26217.64,14180.36,4254.19,3545.16,709.03,3545.175
Winter,2,2017,2,"Northend Holdings, Inc",120700341,5,165470.1,151287.23,14182.87,53412,39229.13,14182.87,4254.93,3545.77,709.16,2836.574
Winter,2,2014,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,143779.65,129504.19,14275.46,49151,34875.54,14275.46,4282.78,3568.98,713.8,2855.092
Winter,2,2018,2,"EVANS RECREATION, LLC",140704357,5,231708.75,217372.7,14336.05,65356,51019.9,14336.1,4300.88,3584.07,716.81,2867.21
Winter,2,2018,2,"ALWAYS AFTER 5, INC.",140700460,5,170197.68,155683.82,14513.86,59573,45059.29,14513.71,4354.17,3628.47,725.7,2902.772
Winter,2,2015,3,"BROOKHILLS GOLF CLUB, INC.",120703832,5,226244.65,211707.13,14537.52,64191,49653.6,14537.4,4361.3,3634.42,726.88,2907.504
Winter,2,2016,3,"Mama Lee's Sandbar, Inc",120707734,5,176101.79,161547.6,14554.19,59675,45120.71,14554.29,4366.33,3638.61,727.72,2910.838
Winter,2,2014,2,RSP Entertainment Corp.,120706846,3,206066.45,191232.47,14833.98,69179,54344.87,14834.13,4450.32,3708.6,741.72,4944.66
Winter,2,2018,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,206316.73,191372.05,14944.68,76508,61563.27,14944.73,4483.43,3736.2,747.23,2988.936
Winter,2,2015,3,Dick's Saloon Inc.,120705983,5,206523.84,191568.26,14955.58,59961,45005.22,14955.78,4486.8,3739,747.8,2991.116
Winter,2,2015,2,"Westwoods Lodge of Sangamon County, Inc.",120709066,5,273032.85,258075.52,14957.33,82310,67352.67,14957.33,4487.23,3739.36,747.87,2991.466
Winter,2,2016,2,"MELODY TIMES, INC.",150702470,5,171022.75,156025.09,14997.66,54894,39896.34,14997.66,4499.41,3749.51,749.9,2999.532
Winter,2,2018,2,"Capitol Show-Mes, Inc.",120711161,5,195172.6,180109.1,15063.5,64854,49790.45,15063.55,4519.1,3765.92,753.18,3012.7
Winter,2,2016,2,"The Other Wright, Inc.",120702100,5,191667.69,176563.07,15104.62,61201,46096.42,15104.58,4531.44,3776.2,755.24,3020.924
Winter,2,2015,2,"The Other Wright, Inc.",120702100,5,149593.69,134474.15,15119.54,48994,33874.46,15119.54,4535.9,3779.92,755.98,3023.908
Winter,2,2017,2,Dynasty Asian Cuisine Inc.,150703892,5,205001.46,189837.84,15163.62,70201,55037.38,15163.62,4549.13,3790.95,758.18,3032.724
Winter,2,2015,3,Cheers Lounge Inc.,120709222,5,143253.98,128053,15200.98,41946,26745.02,15200.98,4560.39,3800.32,760.07,3040.196
Winter,2,2016,3,Amos Jefferson Co. Inc.,120700415,5,186331.71,171098.76,15232.95,58149,42916.05,15232.95,4569.92,3808.26,761.66,3046.59
Winter,2,2016,1,Donnita Inc.,140703761,3,203035.33,187801.91,15233.42,46621,31387.73,15233.27,4570.05,3808.38,761.67,5077.806667
Winter,2,2018,3,"Price Street Partners, Inc.",130706565,5,263804.46,248569.04,15235.42,82565,67329.58,15235.42,4570.63,3808.86,761.77,3047.084
Winter,2,2018,2,The Arena Incorporated,170700937,5,262608.93,247294.19,15314.74,91443,76128.42,15314.58,4594.4,3828.66,765.74,3062.948
Winter,2,2016,3,"HARRY's ADULT DAYCARE, INC.",120705207,5,262468.03,247145.83,15322.2,91032,75709.8,15322.2,4596.72,3830.6,766.12,3064.44
Winter,2,2013,2,Hibachi Grill and Supreme Buffet Inc.,120703795,5,176136.2,160707.13,15429.07,46930,31501.43,15428.57,4628.59,3857.16,771.43,3085.814
Winter,2,2018,3,"Cottage Inn, Inc.",120706678,5,198012.19,182583.1,15429.09,53530,38100.83,15429.17,4628.82,3857.35,771.47,3085.818
Winter,2,2016,2,"Northend Holdings, Inc",120700341,4,192538.73,177102.74,15435.99,68799,53363.01,15435.99,4630.86,3859.06,771.8,3858.9975
Winter,2,2015,3,"Mama Lee's Sandbar, Inc",120707734,3,150756.73,135310.97,15445.76,55195,39749.24,15445.76,4633.78,3861.49,772.29,5148.586667
Winter,2,2016,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,202584.75,187070.07,15514.68,64579,49064.32,15514.68,4654.5,3878.76,775.74,3102.936
Winter,2,2015,2,"Capitol Show-Me's, Inc.",120711161,5,243510.71,227972.17,15538.54,82203,66664.31,15538.69,4661.7,3884.75,776.95,3107.708
Winter,2,2016,2,Dick'sSaloon Inc.,150700988,5,204863.33,189321.32,15542.01,56502,40959.89,15542.11,4662.68,3885.57,777.11,3108.402
Winter,2,2018,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,183548.22,167933.67,15614.55,60606,44991.29,15614.71,4684.48,3903.73,780.75,3122.91
Winter,2,2014,2,MELISSA ANN GOULD,130703189,5,174334.63,158620.65,15713.98,54304,38590.02,15713.98,4714.28,3928.57,785.71,3142.796
Winter,2,2017,2,LUCA PIZZA INC.,140701059,5,220555.61,204826.06,15729.55,73609,57879.33,15729.67,4718.97,3932.48,786.49,3145.91
Winter,2,2015,2,"The Office Sports Bar & Grill, Inc.",120705591,4,152982.9,137186.04,15796.86,46240,30443.04,15796.96,4739.13,3949.27,789.86,3949.215
Winter,2,2017,2,"Starship Partners, Inc.",120706045,5,311705.21,295870.78,15834.43,103216,87381.52,15834.48,4750.39,3958.66,791.73,3166.886
Winter,2,2015,2,"ALAMO FOODS, INC.",120708006,5,220433.54,204538.93,15894.61,66563,50668.09,15894.91,4768.52,3973.77,794.75,3178.922
Winter,2,2015,2,Springfield Columbus Home Association,120702082,5,181859.79,165955.13,15904.66,55095,39190.34,15904.66,4771.47,3976.22,795.25,3180.932
Winter,2,2018,2,"Driftwood Special Servicing, LLC",150702506,5,159269.74,143298.11,15971.63,64273,48301.37,15971.63,4791.55,3992.96,798.59,3194.326
Winter,2,2016,3,"Cottage Inn, Inc.",120706678,5,152408.21,136395.06,16013.15,45522,29508.85,16013.15,4803.94,4003.28,800.66,3202.63
Winter,2,2018,2,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks ,120811750,5,218782.48,202742.1,16040.38,68999,52958.72,16040.28,4812.12,4010.1,802.02,3208.076
Winter,2,2017,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,221331.66,205248.16,16083.5,72690,56606.5,16083.5,4825.14,4020.95,804.19,3216.7
Winter,2,2014,2,"BRICKHOUSE PARTNERS, LLC",130701417,5,168274.89,152168.94,16105.95,55656,39550.05,16105.95,4831.8,4026.5,805.3,3221.19
Winter,2,2017,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,197900.71,181718.11,16182.6,65239,49056.4,16182.6,4854.81,4045.67,809.14,3236.52
Winter,2,2014,2,"Illinois Tap, Inc.",120702086,5,159352.05,143018.22,16333.83,47258,30924.3,16333.7,4900.18,4083.49,816.69,3266.766
Winter,2,2018,3,"Top Set Management, LLC",120708502,5,297073.88,280655.68,16418.2,100609,84191.12,16417.88,4925.44,4104.54,820.9,3283.64
Winter,2,2013,2,Michael E. Gerula,120703765,5,253076.99,236654.29,16422.7,64801,48378.3,16422.7,4926.81,4105.68,821.13,3284.54
Winter,2,2013,2,"Coz's Pizza, Inc.",120706484,5,210244.89,193816.04,16428.85,51996,35567.15,16428.85,4928.66,4107.22,821.44,3285.77
Winter,2,2016,2,"CDZ, Inc.",140701323,5,175907.42,159402.92,16504.5,50522,34017.55,16504.45,4951.35,4126.13,825.22,3300.9
Winter,2,2017,2,Canal Corporation,160702201,5,248497,231855.08,16641.92,81544,64901.79,16642.21,4992.72,4160.6,832.12,3328.384
Winter,2,2016,2,"BRICKHOUSE PARTNERS, LLC",130701417,5,187898.91,171245.57,16653.34,60599,43945.67,16653.33,4996.02,4163.35,832.67,3330.668
Winter,2,2015,3,Amos Jefferson Co. Inc.,120700415,5,205600.28,188887.6,16712.68,54408,37695.32,16712.68,5013.81,4178.18,835.63,3342.536
Winter,2,2017,3,"HRM OF ILLINOIS, INC.",120708101,5,329444.13,312624.81,16819.32,120809,103989.65,16819.35,5045.86,4204.89,840.97,3363.864
Winter,2,2016,2,Heather J Wise,120707011,5,326617.22,309752.26,16864.96,117046,100181.04,16864.96,5059.53,4216.28,843.25,3372.992
Winter,2,2018,2,"Northend Holdings, Inc",120700341,5,216645.69,199681.83,16963.86,67800,50836.14,16963.86,5089.13,4240.94,848.19,3392.772
Winter,2,2017,2,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks ,120811750,5,218191.42,201210.6,16980.82,72573,55592.64,16980.36,5094.2,4245.17,849.03,3396.164
Winter,2,2015,2,"DENKAR, Inc.",120706581,5,265160.57,248124.71,17035.86,72953,55917.14,17035.86,5110.83,4259.03,851.8,3407.172
Winter,2,2018,2,JACKSONS HANDLEBAR INC.,150703281,4,189506.95,172342.81,17164.14,55125,37960.86,17164.14,5149.31,4291.09,858.22,4291.035
Winter,2,2016,2,Springfield Columbus Home Association,120702082,5,228148.44,210926.83,17221.61,77667,60445.39,17221.61,5166.47,4305.4,861.07,3444.322
Winter,2,2015,3,"Blue Grouch, Inc.",120706580,5,208186.89,190878.16,17308.73,67789,50480.27,17308.73,5192.61,4327.17,865.44,3461.746
Winter,2,2018,3,"HRM OF ILLINOIS, INC.",120708101,5,290083.07,272726.3,17356.77,84960,67603.23,17356.77,5207.07,4339.23,867.84,3471.354
Winter,2,2014,3,Amos Jefferson Co. Inc.,120700415,5,207327.69,189949.14,17378.55,54576,37197.47,17378.53,5213.62,4344.68,868.94,3475.71
Winter,2,2017,1,Donnita Inc.,140703761,4,181687.21,164099.03,17588.18,55635,38046.7,17588.3,5276.57,4397.14,879.43,4397.045
Winter,2,2017,2,Good Timer Inc.,120708634,5,193739.19,176127.86,17611.33,59785,42173.77,17611.23,5283.4,4402.83,880.57,3522.266
Winter,2,2015,2,Heather J Wise,120707011,5,206542.99,188803.56,17739.43,73698,55958.57,17739.43,5321.84,4434.87,886.97,3547.886
Winter,2,2016,2,"BANDO ENTERTAINMENT, LLC",150701422,5,271158.17,253406.76,17751.41,86070,68318.59,17751.41,5325.43,4437.86,887.57,3550.282
Winter,2,2013,2,"Northend Holdings, Inc",120700341,5,220016.19,202260.17,17756.02,59646,41889.98,17756.02,5326.82,4439.02,887.8,3551.204
Winter,2,2018,2,"Illinois Tap, Inc.",120702086,5,166592.24,148799.94,17792.3,54208,36415.74,17792.26,5337.7,4448.08,889.62,3558.46
Winter,2,2015,2,Good Timer Inc.,120708634,5,169294.62,151492.57,17802.05,59498,41695.88,17802.12,5340.67,4450.56,890.11,3560.41
Winter,2,2014,3,"HARRY's ADULT DAYCARE, INC.",120705207,5,246686.46,228784.07,17902.39,72480,54577.61,17902.39,5370.74,4475.62,895.12,3580.478
Winter,2,2014,2,"Westwoods Lodge of Sangamon County, Inc.",120709066,5,208334.11,190412.43,17921.68,58086,40164.32,17921.68,5376.59,4480.5,896.09,3584.336
Winter,2,2014,2,Good Timer Inc.,120708634,4,214856.75,196904.65,17952.1,77140,59188.6,17951.4,5385.45,4487.88,897.57,4488.025
Winter,2,2016,2,MAX INC. OF ILLINOIS,120706048,5,459162.38,441096.91,18065.47,146028,127962.61,18065.39,5419.63,4516.36,903.27,3613.094
Winter,2,2018,2,"LARJ, Inc.",120706968,5,258785.39,240606.81,18178.58,94722,76543.41,18178.59,5453.64,4544.7,908.94,3635.716
Winter,2,2018,3,"Oldtyme Tobacco Company, Inc.",130705838,5,206635.25,188373.03,18262.22,69619,51356.78,18262.22,5478.74,4565.61,913.13,3652.444
Winter,2,2014,3,Gary Best Stockyards Inc,120707200,5,268018.85,249746.34,18272.51,74575,56302.35,18272.65,5481.88,4568.23,913.65,3654.502
Winter,2,2016,2,"Illinois Tap, Inc.",120702086,5,176079.45,157770.89,18308.56,66334,48025.44,18308.56,5492.67,4577.23,915.44,3661.712
Winter,2,2015,3,"Price Street Partners, Inc.",140700840,5,240983,222654.77,18328.23,68508,50179.77,18328.23,5498.51,4582.09,916.42,3665.646
Winter,2,2015,2,Hibachi Grill and Supreme Buffet Inc.,120703795,5,188523.89,170031.85,18492.04,56643,38150.96,18492.04,5547.65,4623.04,924.61,3698.408
Winter,2,2016,3,"BROOKHILLS GOLF CLUB, INC.",120703832,5,243589.48,225007.83,18581.65,72349,53767.35,18581.65,5574.52,4645.43,929.09,3716.33
Winter,2,2014,3,"Northern Lights Lounge, LLC",120705111,5,246765.41,228109.6,18655.81,64671,46015.19,18655.81,5596.81,4664.01,932.8,3731.162
Winter,2,2014,2,Joseph O. Jannazzo,120708998,4,208383.41,189710.22,18673.19,62852,44179.01,18672.99,5601.99,4668.33,933.66,4668.2975
Winter,2,2018,3,"Northenders Post 10302 Veterans of Foreign Wars of the United States, Inc.",120902328,5,299977.88,281226.6,18751.28,101417,82665.72,18751.28,5625.45,4687.88,937.57,3750.256
Winter,2,2017,2,"Springfield Post No. 32, The American Legion, Department of Illinois",120912720,5,273731.25,254886.29,18844.96,82211,63365.99,18845.01,5653.58,4711.32,942.26,3768.992
Winter,2,2017,3,Gary Best Stockyards Inc,120707200,5,272665.15,253731.64,18933.51,91829,72895.39,18933.61,5680.14,4733.45,946.69,3786.702
Winter,2,2017,3,"Guitars and Cadillacs Saloon, Inc.",120702108,5,152735.01,133770.3,18964.71,51039,32074.29,18964.71,5689.48,4741.24,948.24,3792.942
Winter,2,2016,3,PATTY CAKE CUSTOMS INC.,140703208,5,265093.29,246047.01,19046.28,81002,61955.57,19046.43,5714.02,4761.69,952.33,3809.256
Winter,2,2018,3,G&R CORPORATION,170700906,5,166495.52,147385.71,19109.81,55344,36234.2,19109.8,5732.96,4777.47,955.49,3821.962
Winter,2,2014,2,"Capitol Show-Me's, Inc.",120711161,5,250035.49,230925.63,19109.86,88587,69476.79,19110.21,5733.15,4777.62,955.53,3821.972
Winter,2,2017,2,"LARJ, Inc.",120706968,5,202729.56,183600.93,19128.63,75936,56807.35,19128.65,5738.58,4782.15,956.43,3825.726
Winter,2,2018,2,"ALAMO FOODS, INC.",120708006,5,179051.7,159912.16,19139.54,57617,38477.48,19139.52,5741.88,4784.9,956.98,3827.908
Winter,2,2014,3,The Stadium Sports Bar Inc.,120710854,5,218467.62,199326.7,19140.92,61109,41968.14,19140.86,5742.29,4785.24,957.05,3828.184
Winter,2,2014,3,"Oldtyme Tobacco Company, Inc.",130705838,5,205072.77,185919.37,19153.4,57556,38402.6,19153.4,5746.06,4788.39,957.67,3830.68
Winter,2,2016,2,Hibachi Grill and Supreme Buffet Inc.,120703795,5,287295.69,268114.75,19180.94,93710,74529.11,19180.89,5754.32,4795.27,959.05,3836.188
Winter,2,2018,2,"Starship Partners, Inc.",120706045,5,244361.4,225130.21,19231.19,92927,73695.81,19231.19,5769.4,4807.83,961.57,3846.238
Winter,2,2014,2,"J&M Family, Fun & Food, Inc.",130703604,5,273909.03,254514.38,19394.65,84039,64644.35,19394.65,5818.48,4848.74,969.74,3878.93
Winter,2,2017,2,"ALAMO FOODS, INC.",120708006,5,196621.75,177168.49,19453.26,62301,42847.74,19453.26,5836.04,4863.36,972.68,3890.652
Winter,2,2017,2,"Cozs Pizza, Inc.",120706484,5,278236.4,258701.38,19535.02,81365,61829.84,19535.16,5860.61,4883.84,976.77,3907.004
Winter,2,2016,2,"ALAMO FOODS, INC.",120708006,5,216383.53,196594.46,19789.07,65727,45937.93,19789.07,5936.78,4947.31,989.47,3957.814
Winter,2,2016,2,"Veterans of Foreign Wars of the United States, La Fore Lock Post No. 755",120902142,5,324052.58,304250.92,19801.66,93303,73501.51,19801.49,5940.47,4950.39,990.08,3960.332
Winter,2,2018,2,Springfield Columbus Home Association,120702082,5,237696.17,217690.98,20005.19,93331,73325.46,20005.54,6001.7,5001.42,1000.28,4001.038
Winter,2,2018,3,"HARRY's ADULT DAYCARE, INC.",120705207,5,278252.32,258190.22,20062.1,93591,73528.8,20062.2,6018.71,5015.59,1003.12,4012.42
Winter,2,2018,2,"Dew Chilli Parlors of America, LLC No. 3",170703982,5,172371.22,152204.53,20166.69,69867,49700.31,20166.69,6050.02,5041.69,1008.33,4033.338
Winter,2,2015,2,Harvey & Glenn Inc.,120706657,5,186808.06,166602.02,20206.04,61204,40997.96,20206.04,6061.83,5051.53,1010.3,4041.208
Winter,2,2014,3,"Trailblazer Pub, Inc.",130705213,5,226748.22,206528.08,20220.14,69076,48856.98,20219.02,6065.74,5054.79,1010.95,4044.028
Winter,2,2015,3,"HRM OF ILLINOIS, INC.",120708101,5,240492.28,220254.66,20237.62,78610,58372.38,20237.62,6071.36,5059.47,1011.89,4047.524
Winter,2,2016,2,"LARJ, Inc.",120706968,5,249516.86,229220.04,20296.82,82622,62325.18,20296.82,6089.11,5074.26,1014.85,4059.364
Winter,2,2016,2,"The Office Sports Bar & Grill, Inc.",120705591,5,245648.12,225308.15,20339.97,70494,50154.33,20339.67,6101.94,5084.95,1016.99,4067.994
Winter,2,2017,3,Kevin Guinan,160700906,5,254732.92,234330.25,20402.67,84283,63880.33,20402.67,6120.79,5100.66,1020.13,4080.534
Winter,2,2015,2,RSP Entertainment Corp.,120706846,3,236576.74,216156.29,20420.45,75758,55657.68,20100.32,6030.15,5025.13,1005.02,6806.816667
Winter,2,2018,2,"Veterans of Foreign Wars of the United States, La Fore Lock Post No. 755",120902142,5,232843.22,212409.53,20433.69,73592,53158.31,20433.69,6130.11,5108.43,1021.68,4086.738
Winter,2,2017,2,"ALWAYS AFTER 5, INC.",140700460,5,257213.59,236746.55,20467.04,79523,59055.96,20467.04,6140.2,5116.83,1023.37,4093.408
Winter,2,2016,2,KANA3 INC,120710600,5,218687,198212.99,20474.01,68026,47551.99,20474.01,6142.23,5118.53,1023.7,4094.802
